0,1,2,3,4,5,6,7,8,9
(0.014898250017307364+0j),(-0.02803223358519675+0j),(0.031168707273050933+0j),(0.0717468356096644+0j),(0.016270457255743567+0j),(-0.0272481151632332+0j),(0.034501210566396004+0j),(0.07645154614144567+0j),(0.01136971711847141+0j),(-0.030188559245596498+0j),(0.030580618456578272+0j),(0.07194286521515529+0j),(0.015094279622798249+0j),(-0.024111641475379017+0j),(0.03273694411697802+0j),(0.06978653955475556+0j)
(0.04529849185672814+0.0014707025105463224j),(-0.08539788517557587-0.0027589382918338065j),(0.09917575773998405-0.008616063633809878j),(0.22314069825069363-0.001342636849321458j),(0.04741921325755427-0.0005424948465319806j),(-0.08098483808514398-0.000647328478169894j),(0.11119517501231461-0.0062196061298714815j),(0.23311456308454204-0.00054249484653198j),(0.03710001346662441+0.001047399479564633j),(-0.09033144067740746-0.001870773511941061j),(0.09715751847503774-0.006965347064626984j),(0.21922720674347018-0.0009489870229790257j),(0.04744890739797709+0.004128775675172253j),(-0.071360228638299-0.0014098802674600425j),(0.10881457067680936-0.00687335578309368j),(0.21376067672691446-0.0009010071299973549j)
(0.025001159418677518+0.0012580324286706004j),(-0.05849808865004564-0.008090964867708078j),(0.07248410336237203-0.022849975775338417j),(0.15068489614865677-0.0027846972188444513j),(0.020743528233297157-0.006080958565779017j),(-0.05129591556575039-0.0017261125589107336j),(0.08370305940217312-0.01586658325615986j),(0.1467308649969874-0.0014640891121087568j),(0.02760943596108028-0.0022912750844779587j),(-0.05675691996625387-0.0067384520239322215j),(0.06856220993122883-0.01812288134903393j),(0.1386060593685993-0.007929444858619447j),(0.032318316345569705+0.00603178394153593j),(-0.043357239179101364-0.004246151070615909j),(0.0887689404052293-0.021824664036651457j),(0.13666295152661972-0.007796830754806984j)
(-0.037677308097057424-0.0034198421597994378j),(0.030982687714215612-0.005766623884763318j),(-0.047431470603028075-0.007877716087849079j),(-0.11800007863406066+0.0048428380258080704j),(-0.04680988049365696-0.012670859655528256j),(0.03226502667034485-0.001205200351555331j),(-0.048325745323523996-0.00469032842653395j),(-0.13158759638190637+0.0010896920636112874j),(-0.022665874535860227-0.014613204679448183j),(0.041567568233512014-0.009069910325318132j),(-0.05213809356179593-0.005689564130648781j),(-0.12459196523906513-0.01763576926882251j),(-0.031314596312036716-0.014495145540358724j),(0.03479503595248748-0.0041496782514452895j),(-0.042871877096585076-0.021808997238466608j),(-0.12373085961635295-0.022504189556906275j)
(-0.027665849585239287-0.0007260864579887926j),(0.01332589457684153-0.0005414511323931456j),(-0.04697052686500356+0.015181541205777041j),(-0.0907502652740845+0.016891856261997035j),(-0.02969839426937287-0.0032036769285032547j),(0.008688535725034204-0.001721686617852077j),(-0.04511822265699155+0.009939734111588786j),(-0.08342434453965798+0.008584239047540939j),(-0.02453059739590244-0.012565012424739466j),(0.01826643096868268-0.006116034001232497j),(-0.04887976539894975+0.014901717645107497j),(-0.08800480260864674-0.008001175506272148j),(-0.03245123129896449-0.02767722527556582j),(0.017087437318799616-0.001838214139506738j),(-0.05350225725884568-0.006361485713885074j),(-0.0958867239513152-0.02483688266530258j)
