0,1,2,3,4,5,6,7,8,9
(0.02195531581497927+0j),(-0.023915611869888137+0j),(0.053712111904502854+0j),(0.07527536850850035+0j),(0.02313149344792459+0j),(-0.02450370068636079+0j),(0.057632704014320586+0j),(0.08076419746224517+0j),(0.023523552658906363+0j),(-0.0272481151632332+0j),(0.05508431914293906+0j),(0.07253095403162794+0j),(0.025287819108324335+0j),(-0.021955315814979268+0j),(0.05233990466606665+0j),(0.07939199022380894+0j)
(0.0650796904205278+0.005840314487441424j),(-0.07110744630621418-0.0008505745663934161j),(0.1625389974866272+0.0037999165963461343j),(0.22436662239986543-0.003714346489865134j),(0.06604782028605978+0.0067076999083694865j),(-0.07229529083669861+5.440106803397436e-05j),(0.1740051309962734+0.005111384407220567j),(0.23802661657017818-0.0029854164096442776j),(0.06773840057242494+0.0026877263692651845j),(-0.08114680517888807+0.000630517623635248j),(0.16368503303774773+0.005369031563478064j),(0.21602703078239846-0.0020572087456299367j),(0.07434039304898696+0.0036639139262611958j),(-0.06568883102700215-0.00034566993336076384j),(0.15501187232254882+0.004277620695361799j),(0.23924723645194718-0.0030605968366429355j)
(0.04241850287112489+0.02159265171908111j),(-0.04107798805622678-0.002551943248745338j),(0.1056097433188675+0.014094956598495481j),(0.1359704107956627-0.0012102994114338511j),(0.0320643811306954+0.026184664946443045j),(-0.0407320281777962+0.0015992228585072178j),(0.11297049304622474+0.018942375887385905j),(0.1358799738214885+0.0011007276619528971j),(0.035572054680025805+0.012864489576170618j),(-0.04757494535477605+0.002933074650625952j),(0.09647455694800372+0.0189205393681854j),(0.12369164634426581+0.0018500791765460594j),(0.04057367335594493+0.013699991135402342j),(-0.0400623067786275+0.0007148933579511698j),(0.09147822825711666+0.014165724271999977j),(0.14501140419523362-0.00424266856593765j)
(-0.019871013185400247+0.021319552200926805j),(0.042024861750589365-0.0033943374215319295j),(-0.07080348561868552+0.012577299645999272j),(-0.1154452476879718+0.017438939268000275j),(-0.03996636281049794+0.03195347141846515j),(0.04412988395590116+0.002802910865195205j),(-0.07415852332887277+0.02030523366806299j),(-0.13066607870518918+0.017442128911212197j),(-0.036915452039357484+0.020798483466226113j),(0.047405186876398796+0.0036433781686100604j),(-0.08681387500852235+0.01800434043100864j),(-0.12446021679319565+0.017959567219640628j),(-0.04364216977590435+0.016309015636849528j),(0.03562574751512075+0.004011777344437459j),(-0.07692392920642366+0.011439331760520609j),(-0.12835075091770792+0.007761625964716159j)
(0.0017752867748566693-0.010171250907543054j),(0.018102554420367796-0.002849561867271404j),(-0.03351019466900093-0.007352873676502794j),(-0.06920734217286623+0.009973628915685507j),(-0.0019378602382252967+0.0031245250587262335j),(0.02121461149922186-0.0028245877233366813j),(-0.030469469237509192-0.0027672400264358663j),(-0.0538845193561202-0.0008351686754377678j),(-0.002704021294460613+0.008823044657702303j),(0.025951416379534097-0.003888288368115791j),(-0.0334167336171569-0.0058006692747124364j),(-0.047545706478672956+0.0047180749068208225j),(-0.008945421142686486+0.006702431322583543j),(0.022133687404926054-0.0020518819189610593j),(-0.020794672927857666-0.010221187037787682j),(-0.04885775990054092-0.003921085373651874j)
