0,1,2,3,4,5,6,7,8,9
(0.017642664494179772+0j),(-0.027836203979705862+0j),(0.04704710531781272+0j),(0.08056816785675427+0j),(0.017054575677707115+0j),(-0.02881635200716029+0j),(0.04391063162995854+0j),(0.08135228627871784+0j),(0.013330013173380272+0j),(-0.03077664806206916+0j),(0.04195033557504968+0j),(0.06978653955475554+0j),(0.014702220411816477+0j),(-0.0229354638424337+0j),(0.04587092768486741+0j),(0.07821581259086365+0j)
(0.05115315836955191-0.004436855395033686j),(-0.08222442110587555-0.002687726369265185j),(0.13412226988491402-0.0037623263828468053j),(0.2340050817875156-0.003274232604348799j),(0.0474489051131853-0.0019419854345096826j),(-0.08568209674994759-0.0025284916695932965j),(0.12697116866295433-0.0031421984386938986j),(0.23866927278518688-0.0017387393462861616j),(0.035840118913140824-0.0031654304682808498j),(-0.09101153521566435-0.0027589382918338065j),(0.12034777541679902-0.0036471030717265497j),(0.2038804514701121-0.005270619106892456j),(0.0375136668012367-0.004426465715551346j),(-0.06617954862096043-0.00257250305814493j),(0.12875439825133478-0.00613800452782052j),(0.22606886729897793-0.004420044540499041j)
(0.030398552944334054-0.018209792313541702j),(-0.04777712083162766-0.007929150723156583j),(0.0712589107352925-0.017762056429971976j),(0.13462449422094053-0.01502302857341638j),(0.02180612581057998-0.010302564434057379j),(-0.05121482842284315-0.007383340733151863j),(0.06998326900373308-0.014602301000478383j),(0.14473490168654524-0.0070842447447144186j),(0.013812455743851322-0.015511728812250089j),(-0.05292510442532282-0.007005975174644115j),(0.06372688910732803-0.015015755363185512j),(0.11905294182197403-0.01697405239170971j),(0.01027825107690021-0.020300825429298106j),(-0.034895943800915916-0.00676235430298439j),(0.06419243937840888-0.026778315153500095j),(0.1269618321110611-0.015092669650721223j)
(-0.01767658533931956-0.023043022135266582j),(0.04326351605844642-0.006088735612214368j),(-0.06747227896961196-0.026629797435091886j),(-0.10652762029883098-0.02195597894273964j),(-0.028497706782249544-0.018888328174709847j),(0.043909312978301-0.0049115823809007765j),(-0.06557036166119132-0.02016985146837428j),(-0.10007168853059341-0.009568391989537281j),(-0.021347129576601533-0.027339673621813713j),(0.04879364028820013-0.002532818611306632j),(-0.06880545629405076-0.01907147756796464j),(-0.09442879192873543-0.01398902712264946j),(-0.02364125837424652-0.031416280892886075j),(0.04064934721078799-0.003238119871977356j),(-0.0691308276443647-0.04015802481951234j),(-0.10949707485317618-0.012593291273112425j)
(0.012508184553193568-0.0010438801289034574j),(0.016750198861550887+0.0021965683159107124j),(-0.006650477446372004-0.006581077546414462j),(-0.019966971205810043-0.008414896203001943j),(0.0016435976228595574-0.007885861216602025j),(0.018170161129874886+0.004404938842797214j),(-0.014176169610632776-0.0034049382391636122j),(-0.0268543363289312-0.007099978640667854j),(0.008534045786579611-0.014821956678912692j),(0.01723926604620067+0.004684148468449336j),(-0.023348741501438536-0.004449875232304437j),(-0.01910670347810408-0.0030931742552972163j),(0.012907102752721552-0.012660340031336082j),(0.015598902365080547+0.0015018156651264783j),(-0.009553541653843381-0.018294080767853778j),(-0.016706045631078026+0.0037873738814394433j)
