0,1,2,3,4,5,6,7,8,9
(0.017642664494179772+0j),(-0.020191049365561292+0j),(0.02881635200716029+0j),(0.06939448034377377+0j),(0.017642664494179776+0j),(-0.02450370068636079+0j),(0.026660026346760537+0j),(0.07213889482064618+0j),(0.014114131595343814+0j),(-0.02567987831930611+0j),(0.02999252964010561+0j),(0.06919845073828287+0j),(0.01607442765025268+0j),(-0.018426782916143317+0j),(0.029208411218142067+0j),(0.06998256916024642+0j)
(0.05851568545521814+0.004623290628722562j),(-0.0600989627233939-0.006213184954819176j),(0.09586053914748116-0.010501195329663317j),(0.2081360010847261-0.00613555185719825j),(0.05714010240528058+0.0056642689332348905j),(-0.07108713705825395-0.0043760331519474074j),(0.08822884548127545-0.009185759014358846j),(0.2215900384234565-0.008484029468154977j),(0.04483801302161329+0.006772490655885803j),(-0.0751059396096462-0.006043560575664948j),(0.10273398477924278-0.009185759014358846j),(0.2137599341848729-0.008429628400121002j),(0.04936019490911733+0.006382809333973405j),(-0.05432398916979238-0.004535267851619295j),(0.10206655198313946-0.006548465208697598j),(0.2167456597351201-0.004074374607138276j)
(0.056538684388394614+0.011980128403502485j),(-0.03722040942824124-0.020717993087922187j),(0.07804493076038263-0.03019052798138159j),(0.12180411359464477-0.017585245969060324j),(0.05154233396576653+0.017095955354397147j),(-0.0386333312731626-0.015713656080888698j),(0.07022235429465588-0.022771619880796363j),(0.1437315680220138-0.023493458536499704j),(0.038843925342992386+0.022181754287552258j),(-0.04152369485026007-0.019992371700338074j),(0.08623219058477795-0.027916625997086223j),(0.13606022954721797-0.02922206353051487j),(0.0388696335314733+0.020718652899715494j),(-0.03176303395492949-0.01571055004930913j),(0.09267614465628685-0.02359845706534303j),(0.14690586730732696-0.019176239565176757j)
(-0.0003804934689532113+0.003044134403253298j),(0.03012939989654932-0.015849813780815885j),(-0.03833302896004525-0.011160175647709223j),(-0.12537744010883614-0.004016965039907642j),(-0.004087198271185708+0.007207640364373614j),(0.04152973803881404-0.014266753782035853j),(-0.040779427720858845-0.0012089942950151448j),(-0.12078861308845458-0.009263461132160724j),(-0.0017211323008526494+0.01591830983513773j),(0.04458135066549139-0.016277680853456974j),(-0.04684075327156859-0.01654365416983871j),(-0.12814025008396251-0.02830109723617321j),(-0.006296185105469157+0.013261203079149755j),(0.027800091073066857-0.013807866102885712j),(-0.03518928413972807-0.02469492450907826j),(-0.10537684691942908-0.02664538889214216j)
(-0.022047800083381815-0.007637841188032138j),(0.01718828573658772+0.012647033687705507j),(-0.043539222405795996+0.030016966056320708j),(-0.06385861239354744+0.0263703283763057j),(-0.018826589296083412-0.018216017518840312j),(0.015763285316806222+0.006690497059110174j),(-0.050469585183851924+0.028577651838405535j),(-0.08695879166778223+0.01913898928122015j),(-0.006637385224598643-0.013705749229797493j),(0.019276921820731326+0.006207002720035647j),(-0.06399598966359525+0.02168376076291246j),(-0.0861817731951597+0.005636781257755619j),(-0.007968173595467712-0.01673478783375444j),(0.009651984677875014+0.0037611913441198243j),(-0.063238538033677+0.00200453606170921j),(-0.07422521729521185+0.004313067768731938j)
