0,1,2,3,4,5,6,7,8,9
(0.002744414476872408+0j),(-0.026856055952251427+0j),(0.022347375025961045+0j),(0.04665504610683095+0j),(0.006665006586690134+0j),(-0.027052085557742314+0j),(0.026660026346760537+0j),(0.04763519413428538+0j),(0.0023523552658906354+0j),(-0.029404440823632954+0j),(0.019406930943597748+0j),(0.037441654648759294+0j),(0.006272947375708363+0j),(-0.023915611869888137+0j),(0.019995019760070405+0j),(0.04606695729035829+0j)
(0.008733737194696223-0.0024300792130076882j),(-0.07901451355754145+0.0004168818559293846j),(0.0693948216700247-0.007070180696264896j),(0.13581513446114749-0.00287416160295406j),(0.022733955408724926-0.001481092190028664j),(-0.07997653766509354+0.0036743036057435377j),(0.07959003959367099-0.004053595248173594j),(0.1410084762206396-0.0021452315227332044j),(0.012091563972348333-0.0028029496803854393j),(-0.08772893634889187+0.002105188638611607j),(0.05941047813728884-0.00563952106984017j),(0.11043612548729337-0.0015043242196156148j),(0.024234963111962434-0.0011082217226509124j),(-0.07124289943220777+0.0014306596264247258j),(0.06387908747087122-0.0066157086268361824j),(0.13504457366414147-0.0020260397071829132j)
(0.012377436516671671-0.007950987242357096j),(-0.04293794543673217+0.003255711228621028j),(0.055992050934194695-0.02205920840157944j),(0.08604359321642296-0.008532799712089447j),(0.024202899499339566-0.001655448098385901j),(-0.046557893351573745+0.013506932065603994j),(0.05348763427395227-0.012980270787006573j),(0.09505325408978302-0.007495650236077813j),(0.024800729537130656-0.0057816716548583814j),(-0.05326166892304129+0.008023631138261836j),(0.04729549456997968-0.01688373915525576j),(0.07491090503932288+0.0008918234234500349j),(0.032470913265352494-0.00033444264320768254j),(-0.04233861398814599+0.0066877304747993685j),(0.05644471445958465-0.01764406028748883j),(0.08571715865136298+0.0018693137155247307j)
(0.011523154959174817-0.008389628849268731j),(0.04741953032439514+0.007018187999107125j),(-0.009736348025560565-0.018935696407809108j),(-0.047683360894470214-0.006456495995975259j),(0.005461713242198664+0.0043762942356333516j),(0.04092993811124175+0.013592657140992472j),(-0.026911323649983283-0.012460235298453352j),(-0.043554715714518626-0.01025009089225216j),(0.021636394071460563+0.0009388268651107055j),(0.043649578700309694+0.0062052913314589895j),(-0.0024869390154468596-0.016298085099029715j),(-0.03032434529990796+0.007509143716066882j),(0.016195392395831485+0.005450719457377355j),(0.03886921975038771+0.0071448968311686595j),(0.002951038121973889-0.011584542457843242j),(-0.045946859198617615+0.011594054359401532j)
(-0.005783126898018213-0.0008368609323658746j),(0.013124565987934569+0.00223773531514088j),(-0.0130938391398981-0.0028295630265731j),(-0.015065904855822772-0.002198975303229809j),(-0.005860146537643292+0.002659650161167637j),(0.01101888075462612-0.0028563766173860016j),(-0.013333090454215369-0.005947740701905708j),(-0.02235039747210953-0.009934560884628343j),(-0.0013813247067177036+0.0027387995505191286j),(0.017833319976225014-0.007045064726761267j),(0.0030739814069450583-0.01483599735183564j),(-0.015276307927904718-0.008046851063671387j),(-0.0008477815448474477-0.002699873371410213j),(0.018988938300163967-0.004191718831162489j),(0.005022089094364913-0.006863584856425232j),(-0.009800382694313731-0.005492544986799662j)
