0,1,2,3,4,5,6,7,8,9
(0.005292799348253932+0j),(-0.021563256603997497+0j),(0.048223282950758034+0j),(0.0760594869304639+0j),(0.013330013173380272+0j),(-0.01666251646672534+0j),(0.05567240795941171+0j),(0.07703963495791832+0j),(0.003724562504326841+0j),(-0.02509178950283345+0j),(0.04743916452879449+0j),(0.07057065797671908+0j),(0.007841184219635455+0j),(-0.019798990154579522+0j),(0.04704710531781272+0j),(0.07253095403162794+0j)
(0.02172674879509936-0.011056532526299907j),(-0.06554881160606374-0.00025122598120519174j),(0.13342543754902736-0.00953142894771961j),(0.216913126735096-0.010602060456871194j),(0.049288401758274696-0.00978510759954707j),(-0.05013155262711693-0.0001696243791542295j),(0.1591825568312476-0.010107545503320882j),(0.22315265517928864-0.006314050082027054j),(0.01753386431102192-0.009466638200203293j),(-0.07505345857735757+0.0007017295462038689j),(0.1368977646244818-0.011507036091298583j),(0.2027638554720496-0.011601480043454156j),(0.032756088529092266-0.0054362749816166496j),(-0.0598234901764619-0.0009217864889620369j),(0.1367699590042949-0.009028976985309226j),(0.20991267468893285-0.013560276332498481j)
(0.024339864731774817-0.0317136729999258j),(-0.04323984362533785+0.0010611737384835442j),(0.058094532066275184-0.03199464764701184j),(0.10878745567684021-0.034043815007704016j),(0.04996217620338953-0.028215467495844707j),(-0.031042162896901898+0.0014364209896837283j),(0.0836037239630877-0.030366315059073248j),(0.12152858302890213-0.02026003770981353j),(0.021031044502311306-0.029713161428514843j),(-0.04651686690644252+0.004796037927964276j),(0.07369297616307344-0.03576093339751883j),(0.10392046956648882-0.038838951535868034j),(0.039068624268106526-0.018978534127549126j),(-0.040038418991495635-0.0003885118119270547j),(0.07800275497837733-0.028293491491072152j),(0.11513387182424571-0.04386660044612421j)
(-0.00881832505729339-0.016846724469497143j),(0.025955781969550132+0.008698744141400755j),(-0.09330601068050003-0.026817131263102124j),(-0.13904078293989902-0.02959986727602479j),(-0.012191591835368186-0.018758557515209294j),(0.02028595460593044+0.006871821412245512j),(-0.0935205555098958-0.01882882578607757j),(-0.12859599294626844-0.02143987327739336j),(-0.00967652187219028-0.02412168564111912j),(0.032875360595812184+0.00839153122958039j),(-0.0798939366365474-0.02854245093799651j),(-0.12357639175616332-0.041371345739807705j),(-0.006166204855737632-0.022813855299933128j),(0.02092935723335522+0.0038581548166141326j),(-0.07086836313841638-0.026857701891776255j),(-0.11313423360208132-0.04569698528878703j)
(-0.025254357400788595+0.014504798900090963j),(0.0049077221104354765+0.014455432790712756j),(-0.03822175655263723+0.009475304501424246j),(-0.055389693855259714-0.0034221586825957783j),(-0.029221846928868738+0.004226244688752496j),(-0.0047059944727451865+0.006050670479857353j),(-0.04573474506272274+0.013649166997061639j),(-0.05062214012445471-0.014903342049785825j),(-0.020510082389467364+0.006443230337080437j),(0.006547369512706083-0.0016343650362791022j),(-0.033166790877338335+0.00455705392487892j),(-0.03203640402337674-0.01501305482132586j),(-0.028676853166864892-0.00847210452838006j),(0.006174992274387154-0.0009408134598546103j),(-0.026777933242372876-0.005732096584476008j),(-0.030380048163620457-0.01600003985974776j)
