0,1,2,3,4,5,6,7,8,9
(0.02567987831930611+0j),(-0.026071937530287883+0j),(0.03920592109817727+0j),(0.07566742771948212+0j),(0.0315607664840327+0j),(-0.023131493447924586+0j),(0.04841931255624892+0j),(0.08233243430617226+0j),(0.023131493447924586+0j),(-0.026856055952251427+0j),(0.04077415794210436+0j),(0.07762772377439099+0j),(0.027640174374214975+0j),(-0.023719582264397247+0j),(0.041166217153086125+0j),(0.08096022706773608+0j)
(0.08109705637786976+0.004518456997084649j),(-0.07426114574637491+0.0035758911491579294j),(0.11458774789521932+0.011371033421213646j),(0.23269827419567804+0.007945503126053032j),(0.09670215055328835+0.0053250201749264325j),(-0.06706878244826371+0.00465049116273955j),(0.14265397067794994+0.01165588111148813j),(0.25131431844384056+0.00866404352679155j),(0.06957218045240081+0.006246806663888469j),(-0.078668730659058+0.005901136730527703j),(0.11690951313788316+0.010327602446079052j),(0.2388656559398529+0.014077086478821247j),(0.083505813105971+0.004809725862411438j),(-0.07000659326116714+0.00482011554189378j),(0.12036435987366628+0.012449601939225301j),(0.24548204526043263+0.011362159575539075j)
(0.056710644618641295+0.012463845891456014j),(-0.03777758334881143+0.013471261485190967j),(0.05881097194451338+0.03708789642617723j),(0.15931883138565917+0.03031555973292455j),(0.06315431939829137+0.01453894352720026j),(-0.037183339568553714+0.015901158912485315j),(0.07791336007416079+0.03894669252486424j),(0.1700490055770025+0.029836682137087654j),(0.042465238490271645+0.017516769251806886j),(-0.04649765077726353+0.019513477215993228j),(0.05217933960605697+0.033496284058834244j),(0.16542760132507411+0.051220063941335464j),(0.05160464143750056+0.01305751298702098j),(-0.042407764587998706+0.016450734745862904j),(0.061280257270497004+0.03702436231711968j),(0.15753846858346388+0.043605944686628484j)
(-0.039566503199129306+0.0029719183718914634j),(0.03967733001646587+0.015272520641866516j),(-0.08509545056004475+0.037406364472047905j),(-0.1051183177052175+0.02960903406646933j),(-0.04908016236598627+0.004767636481419357j),(0.033526139387555484+0.01374896068372642j),(-0.09761471421111752+0.03972890383739334j),(-0.10740671336545078+0.023437876670319213j),(-0.03952850186376952+0.008626916253342241j),(0.03559115866373736+0.01645913434457743j),(-0.1014303357383008+0.029044598729902567j),(-0.09649150353903364+0.048960088034375j),(-0.04465722629867536+0.00482386088566803j),(0.03029054638539488+0.012796390892524013j),(-0.09239983033223512+0.023010087121686295j),(-0.1176512356747834+0.04479208346161571j)
(-0.029066124351910125-0.01612295396259876j),(-4.81613939930757e-05+0.0014276488980365675j),(-0.05717370568613957+0.01318724467018759j),(-0.08323211917383477-0.0062336525018248275j),(-0.03348852003413272-0.0147346448967904j),(0.004561216555808375-0.0063241247000577734j),(-0.06566793303652485+0.008546841316336385j),(-0.07606345878386636-0.014766893716284098j),(-0.02608444747089601-0.011594076031490708j),(0.008559772512117644-0.005878610270679043j),(-0.06262739474716592-0.004522090098920043j),(-0.06656707937006556-0.017864329043828935j),(-0.02332484742535378-0.009815031917287113j),(0.006202054362605479-0.011132814034210575j),(-0.06240765300129991-0.019139598377637956j),(-0.06654956769949986-0.016944527374759037j)
