0,1,2,3,4,5,6,7,8,9
(0.02842429279617852+0j),(-0.016466486861234454+0j),(0.048223282950758034+0j),(0.09389818103013456+0j),(0.027640174374214975+0j),(-0.01823075331065243+0j),(0.05351608229901198+0j),(0.09252597379169834+0j),(0.02509178950283345+0j),(-0.020191049365561292+0j),(0.04783122373977626+0j),(0.09134979615875304+0j),(0.024111641475379017+0j),(-0.01666251646672534+0j),(0.04685107571232183+0j),(0.08684111523246264+0j)
(0.08842532074337654-0.0008466060619633787j),(-0.051802917471946715-0.0008609642458757576j),(0.14339772290656594-0.0016779171031998802j),(0.2786888741830019-0.0019251745799750372j),(0.08296271115674275-0.001361900374478372j),(-0.057606491359546215-0.0009049756344273911j),(0.15870594376545932-0.0003288590788261175j),(0.27217724900337864-0.00032885907882611906j),(0.07617998408630322-0.0011858548202718384j),(-0.0638323632169709-0.0019083637254403906j),(0.1411278917929783+0.0007017295462038691j),(0.26867165862196285+0.0006809501872391847j),(0.07301635285046745-0.0003728704673777515j),(-0.0537076512837051-0.0020844092796469247j),(0.13638718572396527-0.0010810211886339246j),(0.25380077844193516-0.002522070494540993j)
(0.060419794125283775+0.0012390220922905823j),(-0.036837165439790175-0.0023796635379116702j),(0.08952602091795067-0.010830946671519837j),(0.16841983830789992-0.006954995148996391j),(0.05041205105755534-0.0027308572333603915j),(-0.040252058710663924-0.0024836386835350183j),(0.09773989800135788-0.0055154303638813495j),(0.1563988191233735+0.0008906109996790041j),(0.04459468080353396-0.0038400602294473j),(-0.047399615328061445-0.003993138681417759j),(0.08622021366128024-0.002871038682866577j),(0.15405793331368534+0.0021447912605049853j),(0.042961780344879734-0.0035453859093401156j),(-0.04384064262402981-0.005121158489597362j),(0.08029321049809388-0.007394764233526106j),(0.14008105904390017-0.008669249095238614j)
(-0.03637641572402434+0.002463552391557025j),(0.02278126260142861-0.0007399116804545793j),(-0.06421851631589617-0.01939886533205756j),(-0.13439899554506698-0.007751752536964163j),(-0.03834563302330031-0.004897029885979877j),(0.03005648204529321-0.001227192800556235j),(-0.07387712014934897-0.01339849968590968j),(-0.14476616292327438+0.005694668180931916j),(-0.041705049984324546-0.007493467475433294j),(0.023509697376054916+0.0022352083614083623j),(-0.06425348210232348-0.014460144629279236j),(-0.14362511456068544+0.004771400629045192j),(-0.03746187554724173-0.007704177825687567j),(0.012138846494336906-0.001836383200552565j),(-0.06215631706980071-0.016574308338571254j),(-0.14526243699651972-0.005444111987249398j)
(-0.009472626745912451-0.013626431192822645j),(0.017763573088064383+0.002536156360250866j),(-0.02874047750330816-0.0048176221519395865j),(-0.042982260875048445-0.003007239391931791j),(-0.00027850900728126557-0.01838971441257315j),(0.026030015211680788+0.0019853100042010155j),(-0.03347251582290178-0.006645849089847677j),(-0.04744953216981939+0.0038422999529708433j),(-0.0005360754771254854-0.017333574505423617j),(0.019014921018256834+0.0076284459643754235j),(-0.025138275170041195-0.015716772046423064j),(-0.047233075999490046+0.008521289832510059j),(0.003073725317767017-0.006770385116951499j),(0.013921583091064227+0.0011098673847467163j),(-0.018844521017514698-0.015316042477404028j),(-0.05064617988954305+0.011180174529512749j)
