0,1,2,3,4,5,6,7,8,9
(0.01823075331065243+0j),(-0.018426782916143313+0j),(0.049399460583703356+0j),(0.09370215142464366+0j),(0.020191049365561292+0j),(-0.015486338833780023+0j),(0.048223282950758034+0j),(0.09546641787406165+0j),(0.013918101989852931+0j),(-0.024111641475379017+0j),(0.04626298689584917+0j),(0.08821332247089884+0j),(0.014898250017307364+0j),(-0.018426782916143317+0j),(0.04626298689584917+0j),(0.09252597379169836+0j)
(0.04908000044168621-0.0008649327503057937j),(-0.054061920907055375+0.0007793626438247946j),(0.15166860029926038-0.005802724273942095j),(0.2857367530118321-0.004596090094705575j),(0.05591163709408391-0.0024172368629030794j),(-0.04496308641052988+0.0008337637118587698j),(0.14826102472058994-0.003515068906071651j),(0.29108977757520005-0.009164979655394164j),(0.03743769863310738-0.005745870535285854j),(-0.07220154772825849-0.0007729414687724895j),(0.14420369232431654-0.006542044033645294j),(0.2712661264518053-0.006097961643698922j),(0.042937298601587334-0.0025700503875226623j),(-0.05412458375280013+0.0006201279441529066j),(0.14619050234697592-0.003355834206399762j),(0.28220593810791966-0.0054946445540806615j)
(0.014998784391137644-0.003866162656542495j),(-0.031826635970935074+0.0007770027485102804j),(0.10415370997850695-0.022087899907224463j),(0.18405573797474928-0.02418545611011077j),(0.02470058581212281-0.008218337744125491j),(-0.024047968030295873+0.00010538109368170051j),(0.10219621988034593-0.012269782208877752j),(0.18978967134529257-0.03474240720931259j),(0.012727413085567362-0.018216943540352835j),(-0.04461373140186455-0.004069687292623022j),(0.10220901009681996-0.02261352091409398j),(0.18282126352471606-0.0270758494334436j),(0.02421135993509911-0.009710807337908498j),(-0.030439703185210172+2.1525495229733898e-05j),(0.1121867306901996-0.01536465411554727j),(0.1859148836245837-0.030213005318963725j)
(-0.04160097674771514+0.0002706462623717706j),(0.027556628511774133-0.0010914642801577294j),(-0.0578344972084597-0.025918365188768208j),(-0.14080147050751074-0.04040382207402546j),(-0.0333037492464814-0.00258624030605066j),(0.025786614032459385-0.005056791868627344j),(-0.05614468666619446-0.010354969582904286j),(-0.13361289212346644-0.041169748330644934j),(-0.03032955918357834-0.00760339401902315j),(0.03351824926181951-0.005422249702013698j),(-0.05843595464711901-0.018459215661762056j),(-0.12132977375309231-0.03542638048312762j),(-0.02462719125264405-0.003284794254060969j),(0.027686740098551058-0.002893529532283149j),(-0.0440245318183174-0.020028846911333907j),(-0.13115358642171338-0.048893506387124364j)
(-0.010227701272644576+0.013786703829075476j),(0.012455354380045415-0.00022003228132380594j),(-0.03328684125425762-0.004778260362635909j),(-0.07563809885422006-0.011872218993454732j),(-0.00233043736973439+0.013187288584338548j),(0.006327090863846177-0.006012678412536757j),(-0.026965977806273037+0.0052068505872545304j),(-0.06425915935521627-0.0054276238952422964j),(-0.006025169452036709+0.02479996693886933j),(0.011946057687367565+0.0015801971098874947j),(-0.036982051808674546+0.01174783015630101j),(-0.07119925681029271-0.0012670873421368016j),(-0.01449687030024939+0.021158940454183654j),(0.005492753250711484+0.0016973190899096248j),(-0.03210147113168269-0.002504514156749416j),(-0.07601891248546315-0.012747201687464658j)
