0,1,2,3,4,5,6,7,8,9
(0.006468976981199249+0j),(-0.03489326977737777+0j),(0.036853565832286626+0j),(0.05567240795941171+0j),(0.009017361852580773+0j),(-0.03508929938286865+0j),(0.03626547701581397+0j),(0.05410417111548462+0j),(0.004508680926290386+0j),(-0.036069447410323086+0j),(0.03508929938286866+0j),(0.05253593427155754+0j),(0.008625302641599+0j),(-0.029404440823632954+0j),(0.039597980309159043+0j),(0.057044615197847925+0j)
(0.012302730679106536+0.0018979740459580488j),(-0.10626782194548147-0.0047113134058258295j),(0.10234851699612585+0.00557869882675389j),(0.16288735699082663+0.015862289884281306j),(0.020685670738972487-0.000844153391341111j),(-0.10584333864759837-0.004799336182929097j),(0.10056712147141995-0.000684918691669223j),(0.15645105639910165+0.010974930924248944j),(0.006304864572672047-0.0004984834579803476j),(-0.10843318123396048-0.004382454326999711j),(0.09781704917796968+0.0003456699333607637j),(0.15335192435747702+0.013388199282721986j),(0.021919148001724172-0.0007121192256862104j),(-0.08755604489965016-0.005402653272547357j),(0.1143718569831702+0.002413268358473042j),(0.16350588020497184+0.014818858909146712j)
(-0.013106924325198874+0.0025859137456371536j),(-0.06794412014849752-0.01468936983032549j),(0.04812179221561291+0.017986726101347633j),(0.09231872787750516+0.04744066307750519j),(-0.0037514207874181082-0.008773190463846114j),(-0.06680606391665131-0.014348404099987904j),(0.047563134161520706+0.0011280029196716816j),(0.08348321049274043+0.03453105675102344j),(-0.012063920235723512-0.0067227243549111745j),(-0.06654159913033877-0.01299066691732492j),(0.04818330725761313+0.0048029832257164414j),(0.08604456365486918+0.03943216474869865j),(0.0072456666377045936-0.004502113730958047j),(-0.05094128641124481-0.015224800578519784j),(0.06347769336757653+0.015232678948184286j),(0.08580745776835608+0.046987280644426074j)
(-0.03178584931592926-0.00428848674722124j),(0.051418197369901504-0.011473779872712968j),(-0.060051776580918786+0.018248981795982798j),(-0.09240659356117302+0.035068005465948j),(-0.029112132533530885-0.018636614881892288j),(0.05136540549950296-0.010812301202452553j),(-0.05879952665600144+0.010424202449231545j),(-0.092635824813312+0.02818926475468331j),(-0.016836551979862394-0.01440625491923138j),(0.05712913936730977-0.009451013465107853j),(-0.05472632683180115+0.012434220722288497j),(-0.08942008583418357+0.02632958134629885j),(-0.011910811164554022-0.0053745448269718835j),(0.049956119240865904-0.009307544050101445j),(-0.06155804757691081+0.02893350185082207j),(-0.09761898448164494+0.03605971522280344j)
(0.005859150776518458-0.005068682701747405j),(0.019759079825524016+0.0035207222537288127j),(-0.016754077899988545+0.008675176009817931j),(-0.04971928079104433-0.0013761030011639579j),(0.0024620782200368554-0.007093939154168904j),(0.023697108731798464+0.001698094353525249j),(-0.01513370909149615+0.015380212243444605j),(-0.039904278008843344-0.002942506924049953j),(0.00815359764450006-0.0044736434632797915j),(0.027840108158882597+0.0018781777062030732j),(-0.01612879393932158+0.009856179439867326j),(-0.0540551748545958-0.011925660531232788j),(0.002625770338585071+0.0037100321824399575j),(0.021868246668412063+0.0023480669825494214j),(-0.027588768641600554+0.01315080796869788j),(-0.04909183488328259-0.017606617552930276j)
