2.046317701781367737e-01,-1.733088347371333493e-01,2.478992271013042148e-01,1.725686371741381175e-01,1.719746429319026493e-01,-1.593092257083043306e-01,2.679281567928449848e-01,2.827474591255785263e-01,1.629833678432706101e-01,-1.652294111495990481e-01,1.645060055356189765e-01,3.468866200522795484e-01,1.847869834430361791e-01,-9.922582450675140886e-02,1.343680364095961033e-01,2.685993675086135735e-01
1.282257551079725721e-01,-1.062592519646151229e-01,1.606032565249685407e-01,3.391663421745355622e-01,1.208567622394993712e-01,-1.407275507037460682e-01,1.788015339700989859e-01,4.401262433063598545e-01,1.665999063794602331e-01,-1.329232494609854098e-01,1.906457275019416142e-01,3.782347687657556246e-01,1.011828245198374415e-01,-1.209463771675273608e-01,2.303345312170207715e-01,3.648872736357668956e-01
1.164939607449188841e-01,-1.554614386897572031e-01,2.499175514679427557e-01,3.992579726610253621e-01,2.284228025816982810e-01,-1.443586599137609006e-01,2.368473360871176381e-01,4.197988048277542239e-01,1.898779556954381942e-01,-7.726580648955648500e-02,2.525466995328576880e-01,4.272111500261256967e-01,1.574307346697257359e-01,-6.143956618658134861e-02,1.808128195317259823e-01,3.678412191682788324e-01
2.276679771673869312e-01,-8.202360702638004930e-02,1.800518722215043721e-01,3.553057358732815141e-01,1.381389558372040638e-01,-5.750402191819523751e-02,1.579608944813107319e-01,4.113149395023640298e-01,7.556173770236515597e-02,-7.577383063539692987e-02,2.159965933294267226e-01,4.006687955955882674e-01,8.420488091996905511e-02,-6.079855320023047627e-02,1.644411613845147835e-01,3.413264560520286039e-01
6.378797166974575772e-02,-1.009202487841695389e-01,1.757198369795255899e-01,3.723646566977453221e-01,4.353051206532955464e-02,-1.003850792963606464e-01,2.625627649036821332e-01,4.351132654356383300e-01,6.834467285918073565e-02,-1.222422473985503855e-01,2.707296178918517926e-01,4.109310873492114657e-01,4.721295328709914502e-02,-1.202898117555715601e-01,2.032506747833749683e-01,3.661937379255907343e-01
4.899919361774909832e-02,-1.643881005981387422e-01,2.179653361571766423e-01,2.940288041835188992e-01,8.145169127463393333e-02,-1.500294962238005736e-01,2.770889666005491025e-01,3.333615137389879246e-01,1.430471997919273083e-02,-1.517669363658570858e-01,1.930824255875511486e-01,2.929992260494145295e-01,2.185336010119030142e-02,-8.940465671360653399e-02,1.731739385322394742e-01,2.347932384172261300e-01
5.891678969420215128e-02,-1.036817924858933065e-01,2.916861081821657820e-01,2.669759893711812215e-01,1.031080907106529942e-01,-8.826948457220812339e-02,3.530210824438039796e-01,4.295749790977484439e-01,1.337597167111879148e-01,-5.789922197330590187e-02,3.435578037248602223e-01,4.061525633872299923e-01,2.220138746011734998e-01,-2.824555247945574263e-02,3.833480483484508206e-01,3.672798388778523160e-01
1.921921651714564583e-01,-8.171615452009724223e-02,3.835997072794469775e-01,3.997974640611716146e-01,2.326495555291056283e-01,-8.562985060034641882e-02,3.309561369742632930e-01,4.376134010455240420e-01,1.817420169747427650e-01,-1.128053101144706333e-01,2.872008489341884019e-01,3.610187384493794838e-01,1.328981165360618721e-01,-1.217382498638736738e-01,2.441493359732421209e-01,2.787772229854558192e-01
1.126241732638294940e-01,-1.472681041754133058e-01,2.179574416570640716e-01,2.913818918656483348e-01,1.686749243994562497e-01,-1.712545099894547396e-01,2.969773974477901701e-01,3.672797681974138695e-01,7.058762327445815277e-02,-1.447570227579798030e-01,3.208326541958960165e-01,3.420841924239936271e-01,9.636831613826273013e-02,-9.571991739225303719e-02,2.539051697552539566e-01,2.888940764749160506e-01
6.384448375330493974e-02,-1.013680822591904312e-01,2.783745933943107542e-01,3.157053516426300277e-01,7.890758037912490308e-02,-6.699466084103096464e-02,2.745638175349828791e-01,3.705128798521777900e-01,7.051846180929710606e-02,-4.074496018841822914e-02,2.148663094677067120e-01,3.061676634700949973e-01,1.164468873171877750e-01,-5.740850034367361854e-02,2.083769739251677966e-01,2.140195131725860234e-01
