0,1,2,3,4,5,6,7,8,9
(0.014702220411816477+0j),(-0.014114131595343814+0j),(0.053712111904502854+0j),(0.11840188171649536+0j),(0.016270457255743567+0j),(-0.014702220411816477+0j),(0.04861534216173981+0j),(0.10605201657056951+0j),(0.014114131595343814+0j),(-0.017642664494179772+0j),(0.04841931255624892+0j),(0.1033076020936971+0j),(0.017250605283198+0j),(-0.008625302641599+0j),(0.05528034874842995+0j),(0.11428526000118674+0j)
(0.040633753955844454+0.0019083637254403902j),(-0.040956945601291164+0.0013762585583907507j),(0.16221297693289155-0.002172432056750193j),(0.35294783688611076-0.004742482444272852j),(0.04450608006393504+0.00251168081505865j),(-0.04362385016220742+0.0007457409347555028j),(0.1453381576549166-0.00034566993336076384j),(0.31974046106032894-0.0017867192392678308j),(0.038355532794408606+0.0022436439793188127j),(-0.05028323894559446+0.0017387393462861603j),(0.1425193144729499-0.002077988104594619j),(0.3097447452306935-0.0036678824306912348j),(0.0456168626198653-0.0022476124837488495j),(-0.023799105232387933+0.0016843382782521855j),(0.16687825945219587-0.001989965327491353j),(0.34153855506486896-0.002698116048747524j)
(0.018171382379755813+0.010311157267874849j),(-0.026877616337632363+0.007196148925526024j),(0.09991227869183186-0.004780192759259774j),(0.21565453344854815-0.010640650937218187j),(0.017205287720390105+0.01285508117012427j),(-0.03129460689766368+0.004296695983969363j),(0.08872997712882572+0.002030329673255643j),(0.20510401955492114-0.0009868630391730538j),(0.013075803631261337+0.01054790626458214j),(-0.029248674470603097+0.006175300605856988j),(0.0783247368186576-0.0028751870910778046j),(0.19061512839836828-0.00577670579248613j),(0.013532403755551588-0.003940057236970388j),(-0.014112135969723013+0.005606666372379755j),(0.10134156200620115-0.005310951780544664j),(0.2063513924892733-0.006550236833086387j)
(-0.024282841698742324+0.01659560814615256j),(0.00904660643548448+0.010623798248547707j),(-0.08427496326992509-0.0011749045302921475j),(-0.1738962859197911+0.0070162437962019404j),(-0.030935978978144627+0.020060906479972357j),(0.007014274937661118+0.0070806293821881255j),(-0.070029673951754+0.007932427393485682j),(-0.14608991337605715+0.013868493446826747j),(-0.027843849460919955+0.017561142228847713j),(0.019777305725511736+0.006859289434641929j),(-0.08373756451767556+0.008157833638781673j),(-0.16020397496085587+0.01274734846281722j),(-0.03679989425201813+0.007574571821770838j),(0.0050291126969439605+0.007128041785873222j),(-0.0896896573038433+0.0012528192334177678j),(-0.18543757440450492+0.0001620560638508268j)
(-0.005086838111636474+0.003675373895201608j),(-0.006431490469943353-0.0034352010434826746j),(-0.037733784280082686-0.0007127605154568315j),(-0.07555227227825209+0.02624019331149734j),(-0.0017815430868791567+0.0050356854143131895j),(-0.003074149223663985-0.002041292939969782j),(-0.023326489475312077+0.0032210854962087675j),(-0.07115509321027565+0.021855219194698145j),(0.006327893112061547+0.010439406667908437j),(0.005259176498547827+0.00024303740630832237j),(-0.026987643040792264+0.014447419446663959j),(-0.07964171737629212+0.0264926064648124j),(0.0003370491751482057+0.01748266370431771j),(0.001000728574898495+0.0066145152826431065j),(-0.03793828872751998+0.011670647305474196j),(-0.0964416260242574+0.009497835062914038j)
