4.216181323656223619e-03,-2.367268241719146515e-01,4.061335844449222299e-02,2.547837634399741646e-01,-3.669254728897815981e-02,-2.697512073504214070e-01,1.875656127212657620e-02,2.636722323895602793e-01,-8.585931468992109850e-02,-2.410202633305846831e-01,5.677277827017007672e-02,2.803888905198015369e-01,-1.216865931938337503e-01,-1.905152299993760345e-01,7.938228473657180095e-02,2.379875825607539741e-01
-1.099226237506640835e-01,-1.974011268682183684e-01,1.114225107864828812e-01,3.822815691519900194e-01,-1.580584212350950035e-01,-2.123230748162892034e-01,1.126854816192921771e-01,3.764954981614637708e-01,-1.459116878487348168e-01,-1.747084714262115424e-01,1.234651661959366847e-01,3.824886154254791282e-01,-9.252758019362250508e-02,-1.700518127885989883e-01,7.558080072664186133e-02,4.099479802650840554e-01
-1.390690381454160948e-02,-1.757443347984373461e-01,9.307340231561873900e-02,4.691671914791955555e-01,-3.858596310051126861e-03,-2.215526810064532837e-01,6.492594827695677417e-02,4.459045336432488904e-01,2.714552376727987631e-02,-2.495759751126835346e-01,6.916903976329172310e-02,3.933973393093453952e-01,4.830279240075492642e-02,-2.139614917306123798e-01,6.418638007806071188e-02,4.077637636640628616e-01
2.084117135651952692e-03,-1.975457496826044657e-01,1.143029364606852061e-01,3.131924769738597680e-01,-9.433546888655083840e-02,-2.310643207789969122e-01,1.282950605763818752e-01,2.164304088866278453e-01,-2.276266137236667153e-01,-2.455567984985395358e-01,1.573299839498539798e-01,9.013530125420467221e-02,-2.181571072178584703e-01,-1.922029569434736129e-01,1.842113259787835355e-01,5.115563878109450485e-02
-1.934711849270410733e-01,-2.304956335860146588e-01,1.947713789038666710e-01,1.027700973572167817e-02,-1.704450169803732595e-01,-2.682916458479764898e-01,1.550819943629014597e-01,1.399165195128377129e-02,-1.301944618973058798e-01,-2.775958628403542017e-01,1.148075593598917588e-01,-1.165611949352579613e-03,-3.239753594015349009e-04,-2.328805218393051601e-01,1.389490090910425191e-01,4.866104319536762590e-02
8.357124246418463909e-02,-2.387873669688450051e-01,1.541325781508461612e-01,1.477701689567960108e-01,8.138738653380131471e-02,-2.271494682448117197e-01,1.741891135133962765e-01,1.423612260114858752e-01,1.261399150473379860e-01,-2.397526753926802479e-01,1.541896098873864474e-01,1.614873681010333684e-01,2.201439706195139345e-01,-1.842816298459062918e-01,2.226915500182006791e-01,2.826549453354777475e-01
2.099252823315319039e-01,-1.713868813424595239e-01,1.700630319808860424e-01,2.958232415018340888e-01,7.253680194400699555e-02,-2.172509694165479510e-01,6.596052280779426957e-02,2.155185353182753616e-01,6.861335065741257233e-02,-1.956107972089720093e-01,7.147713001930118375e-03,1.476894218704520034e-01,4.816596512750496301e-02,-1.349207014977549801e-01,-1.092342597658419595e-02,7.531137787097415270e-02
-8.894388029425889797e-02,-1.528922412352955451e-01,-4.714868197800518163e-02,9.431286817889042440e-02,-1.127256975925277765e-01,-1.846097832178981435e-01,-3.252779270749656115e-02,1.985603530714123016e-02,-5.818243116985091085e-02,-1.822983457288823994e-01,-2.450288676144336125e-02,-1.796539191475121297e-02,-6.930723410507491633e-02,-1.751726969325669014e-01,-1.215121295401835021e-02,2.805300846671440751e-02
-3.153675387797418017e-02,-1.975654772142321769e-01,4.551099113392552409e-02,5.948849065769949013e-02,6.999562696319294730e-03,-2.060636675699749620e-01,4.307073981639684274e-02,-5.568325939625132920e-02,6.937044848760461069e-03,-1.833179763378459115e-01,5.345005610065887286e-02,2.532593460497483198e-02,5.449070757122583680e-02,-1.571465113465423669e-01,1.101858456213389292e-01,9.626326321819622667e-02
3.528965966903720164e-02,-1.621214541777975804e-01,1.709559474032274484e-01,1.048731108190706918e-01,-1.880960482433846658e-03,-1.809006239755339140e-01,1.453695569868573290e-01,1.834307796566090054e-01,4.686654917043264409e-03,-1.955769090167860935e-01,1.143051071015393771e-01,1.035103208422857579e-01,-2.360485946727878398e-02,-1.828985708909875441e-01,1.138728966053963176e-01,8.552913182749850851e-02
