0,1,2,3,4,5,6,7,8,9
(0.006861036192181021+0j),(-0.02822826319068763+0j),(0.04743916452879449+0j),(0.07586345732497302+0j),(0.005488828953744818+0j),(-0.028620322401669403+0j),(0.04508680926290385+0j),(0.06900242113279201+0j),(0.0013722072384362042+0j),(-0.03058061845657827+0j),(0.04351857241897676+0j),(0.067238154683374+0j),(0.0039205921098177275+0j),(-0.022347375025961045+0j),(0.043910631629958535+0j),(0.07507933890300947+0j)
(0.01750754369730867-0.009921110269632006j),(-0.08862646354702466-0.0029661528844873645j),(0.1466134438970322-0.005453085836151295j),(0.2204673320978306-0.018126713222564803j),(0.015185330513242836-0.009043335169221603j),(-0.09119033906884866-0.002894940961918744j),(0.13838527136650564-0.0018163724439070855j),(0.20615346275637206-0.01745218421037792j),(0.004940012524194832-0.013232933087480137j),(-0.0946166821476525-0.002894940961918743j),(0.1334776829292121-0.002446890067542334j),(0.20489392175206356-0.01835073866975301j),(0.01400021821402871-0.010358771484526073j),(-0.07081539158720665-0.0056810797877695374j),(0.13385534301138446-0.0033686765565043705j),(0.22669628745090895-0.017944246493305966j)
(0.003963009815505657-0.032163092078508815j),(-0.06374136625606394-0.010688142366447991j),(0.10396550654008793-0.015555128590532076j),(0.11583532545858664-0.06099190711795969j),(0.00838107621500761-0.029662111966903288j),(-0.06851712210230981-0.010262259890586697j),(0.09706276800562127-0.008210215681550278j),(0.12510468105694678-0.058822242742638434j),(0.008671606005225097-0.039539090165465994j),(-0.06461918600802255-0.008913201866212934j),(0.09413809928933609-0.009245316286218186j),(0.1337508147020675-0.06497143643766397j),(0.014726382375535592-0.031379160920754275j),(-0.05043211932260093-0.017623764104538052j),(0.09157292057179625-0.009382602116940048j),(0.14719285068415278-0.06232280814203406j)
(-0.010265621667678913-0.025615520724821598j),(0.03733457164016189-0.007794189844535289j),(-0.05248657132804967-0.013769581086243756j),(-0.13474642198553077-0.05729868373245359j),(-0.0011872227922342842-0.02335486026490275j),(0.03470027221571753-0.0073292474941443345j),(-0.046819358792971444-0.015420056354622722j),(-0.10176470994386815-0.05575326148907778j),(0.012757042031557983-0.021656842429073474j),(0.042137522591224164-0.003308388142845632j),(-0.043516664586704355-0.013406534261470355j),(-0.09046078801765874-0.06460550646370788j),(0.0025847311365527906-0.016311684625000582j),(0.03119015540490479-0.009939936637990743j),(-0.043377332645148974-0.008799601914484985j),(-0.09501403388999129-0.05725577840957864j)
(0.013446173378623784+0.007546143600189825j),(0.02965524301542135+0.007855143824840424j),(-0.029136111061514203-0.012792730554316024j),(-0.043327427624122686+0.004355034469078756j),(0.012534937624418437+0.009225459664026483j),(0.02938309419133452+0.008146150822868705j),(-0.015667447627617816-0.015408202471116222j),(-0.03712180060782647+0.002506830647547897j),(0.014130087155768276+0.02638972060101175j),(0.026381783471662992+0.010924737973435624j),(-0.01189328016288042-0.009462262140537359j),(-0.035282777573050234+0.004941899034899328j),(0.0032922729983792297+0.02767828945882837j),(0.02113687057451822+0.015584518913942521j),(0.003660924156706293-0.006182618073617348j),(-0.03376496394166764+0.013238919951339002j)
