0,1,2,3,4,5,6,7,8,9
(0.020779138182033953+0j),(-0.020583108576543063+0j),(0.057044615197847925+0j),(0.08056816785675427+0j),(0.01783869409967066+0j),(-0.020779138182033953+0j),(0.053320052693521074+0j),(0.07919596061831809+0j),(0.016074427650252684+0j),(-0.02567987831930611+0j),(0.052143875060575766+0j),(0.0746872796920277+0j),(0.021171197393015727+0j),(-0.018426782916143317+0j),(0.0531240230880302+0j),(0.07527536850850035+0j)
(0.06403122173075074-0.002555692203610285j),(-0.06156699943651765-0.0033726450609344078j),(0.1757413440149058-0.007755099387934119j),(0.2504434608390125-0.018526784223959546j),(0.05221657309135081-0.0025556922036102845j),(-0.0617592052891052-0.0042064087727931776j),(0.16470972227583633-0.004294431549896444j),(0.24732829124373293-0.014923692540784622j),(0.04874896793639552-0.0029893849140743152j),(-0.07610922579334979-0.004162397384241543j),(0.16196511216013493-0.005836345983011389j),(0.2339419332718859-0.013733869216082748j),(0.06359070087921279-0.0022876553678704463j),(-0.05481406318351959-0.00274212743729916j),(0.16333458716730082-0.0034062667700037j),(0.23514070215786792-0.014408398228269632j)
(0.04194628708592479-0.007047529905737575j),(-0.0395549568336521-0.011648463879395669j),(0.10908559388346936-0.0266587493288512j),(0.1665407780441866-0.061801056191517094j),(0.027388157949719303-0.008274943443938778j),(-0.03910736161753019-0.015482549646854884j),(0.10746642051818978-0.019276780766741844j),(0.17217362763828856-0.05230628743041464j),(0.028421283117972155-0.009293103955814598j),(-0.04621558690772014-0.01612431543598704j),(0.10778022886007135-0.025489542347840732j),(0.16346605780871593-0.050926037028249924j),(0.03793488683032652-0.008293014119766424j),(-0.03317195812360564-0.012104845144238771j),(0.10789498636886663-0.019897422395922702j),(0.16402932895329247-0.054553561564012885j)
(-0.03374834104167322-0.002928918586665967j),(0.025938906906331893-0.0101119296577139j),(-0.10764267208189912-0.02558240404611533j),(-0.1318349402781167-0.05586574244140143j),(-0.03441227436371738-0.006587217276433513j),(0.026250183419897644-0.01616851970811045j),(-0.0884971095080099-0.02783197045102679j),(-0.1132349209361943-0.05342691615351296j),(-0.03329520495988513-0.008095564242059407j),(0.03711520617675117-0.01790391497181358j),(-0.0836167854031594-0.038375271001477196j),(-0.10750546201000226-0.058705956768050654j),(-0.036029830135357516-0.011017833536003881j),(0.02657053323416142-0.016570804518475833j),(-0.0753759175944777-0.03701623196515395j),(-0.10346004141733947-0.06459652247678553j)
(-0.023606691530637703+0.0073012619084036985j),(0.012343278570519464+0.00574149676898376j),(-0.06201301053602956+0.008872073594085194j),(-0.08541976459393423+0.010979539433746046j),(-0.016586732994931595+0.0012126236764753565j),(0.013353781866449808+0.002650110727388577j),(-0.059887296932116724-0.006692607807757205j),(-0.07788764154465885-0.0004088700047143569j),(-0.024493062966552077-0.0030881964716352873j),(0.01864353004610452+0.0013801441926120346j),(-0.05787430897853512-0.018861115140599464j),(-0.07492817228771856-0.010144745213624799j),(-0.019579095592475424-0.008837865432840545j),(0.009932961523049188-0.003846069343247882j),(-0.04079531523239262-0.02017664179935132j),(-0.06685003255746491-0.014432547438349583j)
