0,1,2,3,4,5,6,7,8,9
(0.005488828953744818+0j),(-0.016858546072216225+0j),(0.022543404631451925+0j),(0.06076917770217476+0j),(0.00490074013727216+0j),(-0.018622812521634204+0j),(0.026856055952251427+0j),(0.05861285204177502+0j),(0.004116621715308613+0j),(-0.022151345420470155+0j),(0.02038707897105218+0j),(0.05920094085824768+0j),(0.014114131595343814+0j),(-0.013722072384362042+0j),(0.020779138182033953+0j),(0.05645652638137526+0j)
(0.01080455416894977+0.009315340509391482j),(-0.05038771077070311+0.0033830347404167497j),(0.06849873725790828+0.007239805075419128j),(0.19295047721744593+0.001709086141646905j),(0.007156212135325182+0.0056306472241656j),(-0.055608658019578774+0.0003392487583084591j),(0.07984490829200332+0.005189017504841494j),(0.1849574110405039+0.00435922229741276j),(0.00725184597118367+0.004013552364051998j),(-0.06603079017258229+0.001803530093802477j),(0.06161372369041796+0.005633099894787868j),(0.18710772761994243+0.006240385488836164j),(0.03739514711170197+0.0067452901218688155j),(-0.041392004275080316+0.0023524461153867624j),(0.06188582042584862+0.006670109694870158j),(0.1803023103346557+0.007243773579849162j)
(-0.00511413693097178+0.0336110521863181j),(-0.030952606372070306+0.013428559282554025j),(0.035557465295405974+0.028398666158794522j),(0.14073269449109735+0.010117282625847619j),(-0.013655611781890549+0.022798470326088765j),(-0.03443606502442707+0.004170138182880452j),(0.038423991188711676+0.015656239292582808j),(0.13517985288462836+0.01593158826550329j),(-0.007355736113093024+0.01838918947417066j),(-0.041750440157116+0.008951301777904305j),(0.03168173033445528+0.013179907596294501j),(0.13453070953127266+0.017847269415862295j),(0.011456885598865487+0.028022599348529548j),(-0.028924654351049905+0.010126449443887018j),(0.03108952674891726+0.018070270675828823j),(0.13810557530567952+0.025281138173859692j)
(-0.02099985717054597+0.025306836536982687j),(0.0229859833150133+0.013276546235429159j),(-0.0544764062419372+0.03523983496848361j),(-0.08962783852662697+0.010848952635484457j),(-0.021926207338420815+0.021885621121103614j),(0.024772922821500325+0.007247917312094968j),(-0.06678200992092373+0.013006637994658881j),(-0.07720194494646575+0.013757133892223484j),(-0.01028730716570547+0.022963041534641744j),(0.029602296122780192+0.011028633910058486j),(-0.04990313949088428+0.0019587247943364055j),(-0.08385127822208152+0.006311857455074243j),(-0.02443847029396438+0.034308695148627714j),(0.014340129817567868+0.012377866154274608j),(-0.04959954326671241+0.010891296690301085j),(-0.05797967847120157+0.02050700185398848j)
(-0.012747254194906271-0.031684159732410656j),(0.006195160956190545-0.0073908535861986j),(-0.02023765231891523+0.01421871845254848j),(-0.08964124674401894-0.013881280609557465j),(0.008386299193005247-0.016253548952851513j),(0.0076508686761835466-0.0031497979217585594j),(-0.02807773219885237+0.007135375596396005j),(-0.06937394917016634-0.0075011827731816015j),(0.01696027890484482-0.0016909813837152742j),(0.01597281458274382-0.005188681393983713j),(-0.02380315127692969-0.004637560756337281j),(-0.06906946884570322-0.01606440271091269j),(0.009653362385302401+0.0036623413337654263j),(0.012275788124053581-0.0009564143372081135j),(-0.029878981983208725-0.00037093165099542653j),(-0.042979732637235445-0.015487214969370515j)
