0,1,2,3,4,5,6,7,8,9
(0.010977657907489636+0j),(-0.022347375025961038+0j),(0.048027253345267154+0j),(0.06978653955475554+0j),(0.016270457255743567+0j),(-0.020583108576543066+0j),(0.05233990466606665+0j),(0.07684360535242744+0j),(0.007645154614144568+0j),(-0.02803223358519675+0j),(0.04116621715308613+0j),(0.06527785862846515+0j),(0.011761776329453182+0j),(-0.019602960549088635+0j),(0.04626298689584917+0j),(0.07272698363711882+0j)
(0.038929128089845014+0.002748548612351464j),(-0.06459626906799287-0.0006473284781698941j),(0.15038164944439747+0.005467444020063674j),(0.21800391357896645+0.01075487398149078j),(0.05514262032969648+0.0020572087456299367j),(-0.06055487526356391+0.0003120482242914716j),(0.16141610009175583+0.004233609306810166j),(0.23635024205858515+0.009921110269632006j),(0.027624414770730524+0.003494289547106967j),(-0.08175366149549412-0.00013203416565490017j),(0.1278938237065651+0.005884325875993058j),(0.20131365264777232+0.010880486972093375j),(0.04007908635567931+0.0017179599873214779j),(-0.05676571688800734+5.4401068033974636e-05j),(0.14416287818956705+0.006131583352768213j),(0.2217998212927339+0.012223123821414827j)
(0.03020128820324191+0.00597162070624126j),(-0.038530381836820296-0.005664484495964072j),(0.10089838687168445+0.012055653631487764j),(0.14971158763854914+0.02290024742857284j),(0.041822562984118516+0.0007184553771688331j),(-0.03689294769364047-0.0038524674672576376j),(0.1036607645784324+0.008740697455880237j),(0.15982060214795446+0.020679288016797182j),(0.024336067144999203+0.0018090350854503665j),(-0.04741733406435652-0.005565733689227852j),(0.0845862363162073+0.012009931721743002j),(0.1375248337434749+0.023325068757362392j),(0.03302913407618357-0.003946197759261931j),(-0.029753530032521788-0.005728604994015176j),(0.09821851019339228+0.00882532006594108j),(0.14957961878440892+0.026469794093479975j)
(-0.027769862153366773+0.001590878417396142j),(0.02349761230205099-0.012943494291391052j),(-0.07987254357398514-0.00424258979014053j),(-0.10923747949233571-0.007363211791086755j),(-0.03319680279558121-0.010304065385883318j),(0.026205602607173122-0.015681629079304437j),(-0.08840793112910349-0.004907311952965947j),(-0.10890199828060024-0.00861188841234261j),(-0.013934742166774301-0.01654133029280139j),(0.03973400219989581-0.01712078734918891j),(-0.06637158552740446-0.007064303461124732j),(-0.09254183353745946-0.008864995457170531j),(-0.02106664205615123-0.019025881551411834j),(0.034803191442929024-0.019037636104012514j),(-0.06745227856853005-0.016650881929443535j),(-0.09390307921923227-0.012634771838546995j)
(-0.02515807267761418-0.0012139787604081317j),(0.0014044902824823981-0.006700029173864086j),(-0.04982141809512252-0.018173199197005295j),(-0.07345213485612578-0.0271571329064034j),(-0.028262070788150594-0.006691409213823017j),(0.00852051144445383-0.014477985309278048j),(-0.05190178832957311-0.01603458283581357j),(-0.07350603498023017-0.029916944247707244j),(-0.016413909927910954-0.009996641359695177j),(0.012490057033748309-0.011903849039331393j),(-0.03984613836590853-0.022450412442738796j),(-0.07025008242943306-0.03668975830905333j),(-0.028365739039270216-0.0011419666561162407j),(0.01000041669771804-0.013502208023464553j),(-0.03925244407234058-0.02411869175976457j),(-0.06592069256614203-0.04600373814858699j)
