0,1,2,3,4,5,6,7,8,9
(0.015486338833780023+0j),(-0.01823075331065243+0j),(0.0629255033625745+0j),(0.10585598696507863+0j),(0.011173687512980522+0j),(-0.022543404631451925+0j),(0.055280348748429936+0j),(0.09213391458071658+0j),(0.013722072384362042+0j),(-0.024111641475379017+0j),(0.05410417111548462+0j),(0.09311406260817101+0j),(0.02273943423694282+0j),(-0.013918101989852927+0j),(0.06076917770217477+0j),(0.1046798093321333+0j)
(0.04271967030288231-9.199128153330431e-05j),(-0.0559919782031208-0.0037455155283121597j),(0.1959796478871107-0.010260359027940466j),(0.32777186372811506-0.01271763877496514j),(0.030088382477598884+0.0006601708282745035j),(-0.0683700357549174-0.0033998455949513957j),(0.16969884002081842-0.006657267344765549j),(0.284027504187144-0.004332021763395774j),(0.041466880921576604-0.000760099118667881j),(-0.07226550001925716-0.003525458585553991j),(0.16830667479880537-0.01014513571682021j),(0.2889125013714008-0.007731867358347169j),(0.0681558822295242+0.000704182216826137j),(-0.040447557184218136-0.004556047210583979j),(0.19260131850746118-0.009256970936927466j),(0.3285339378002542-0.007907912912553704j)
(0.01923051265046189+0.0030984655979992694j),(-0.036627113918671794-0.008679006289107479j),(0.13877028467769165-0.03478734732384428j),(0.22959638423652956-0.037630388089874976j),(0.009477569004299627+0.0037503859294428232j),(-0.042788339151468166-0.007692750514271817j),(0.11935502559016954-0.02527179920377718j),(0.19616265768153096-0.013250813644826283j),(0.029044346766400005-0.00018106158520217735j),(-0.043592811231715996-0.006558846555411782j),(0.12350038241003874-0.031559373653612124j),(0.20611766701596612-0.022577469873746335j),(0.04542923284528018+0.008416829460702454j),(-0.021375633704693614-0.008566299437739008j),(0.1482226927002593-0.029021005989564426j),(0.24142104117701035-0.02037043483449087j)
(-0.023043757611268586+0.014321250140323916j),(0.030200370713917648+0.0016013444975005084j),(-0.07925028981845124-0.02825594321227679j),(-0.13490484938648833-0.020439586584389546j),(-0.026982262222363947+0.013838760103217934j),(0.038062459085910605+0.002659831941484432j),(-0.06010605423187783-0.025755184169608626j),(-0.11974926768868589-0.006748882848988704j),(-0.013998786472562565+0.012768001009160855j),(0.04001698007419162+0.008807386979678734j),(-0.05441216327729119-0.019262001039186814j),(-0.11159202543948116-0.008958897091424665j),(-0.027363574835592805+0.027924450885428942j),(0.02410762444519376+0.011767424192792683j),(-0.06321561502209995-0.01903085429953348j),(-0.12397955225221388-0.0030903776810438065j)
(0.0003079036003153235+0.020305429099252065j),(0.019002285580276806+0.012816679590539549j),(-0.05508215534985378+0.0160162767514456j),(-0.09956347491064861+0.024059223514766054j),(-0.010686405686761335+0.022886984254880054j),(0.022487073922086383+0.014384465393033438j),(-0.034898612323008636+0.008800957025432456j),(-0.08290666129319876+0.00939373100627779j),(-0.012901515330177577+0.027297526973981454j),(0.020031951252083756+0.022569956048130356j),(-0.035737913928418776+0.02241530440665752j),(-0.08275083505784867+0.01927353198657261j),(-0.022041152330098568+0.03354703713912972j),(0.007614800080097656+0.030104272999843366j),(-0.06305283757655225+0.014583180344851978j),(-0.10051191684640694+0.01677552170321536j)
