0,1,2,3,4,5,6,7,8,9
(0.020191049365561292+0j),(-0.021171197393015727+0j),(0.04900740137272158+0j),(0.0744912500865368+0j),(0.020191049365561292+0j),(-0.019798990154579525+0j),(0.0574366744088297+0j),(0.08370464154460847+0j),(0.01764266449417977+0j),(-0.022347375025961038+0j),(0.053516082299011974+0j),(0.08174434548969961+0j),(0.021367226998506614+0j),(-0.016466486861234454+0j),(0.048027253345267154+0j),(0.0760594869304639+0j)
(0.06216064939254956-0.0003288590788261177j),(-0.061416699240312685-0.0011898233247018754j),(0.15811036535352602-0.00045447206942871374j),(0.22690507776036375-0.0025388813490756375j),(0.06169917571282032-0.00025764715625749675j),(-0.057476597088320085-0.0016507165691828933j),(0.18149809697158634-0.0019795756480090105j),(0.25584459577855323+0.002901362136971046j),(0.05432289764815932-0.0007353512552731607j),(-0.06387818930327543-0.00030165854480913043j),(0.17145044701287473+0.0011626227906848879j),(0.24647887442177294+0.0010746000135816204j),(0.06601202267244889+0.0007017295462038689j),(-0.04722690844315631+0.001047399479564633j),(0.15745559429957617+0.003098187050142266j),(0.22958692606851006-0.0013218574903567748j)
(0.04542147867306079+0.002700562268533788j),(-0.03270634226258885-0.0010073799347869623j),(0.1272191222343626-0.001859455910480327j),(0.1450718176976658-0.008187248579314205j),(0.04207354928244089+0.0004827297636815299j),(-0.030800102109039815-0.0023810694859700216j),(0.1358138604486897-0.0037613029996268134j),(0.17067788680448664+0.005302047922756412j),(0.03940005778771179+7.271333186857057e-05j),(-0.033895589389542055+0.002473553577187447j),(0.13211465233272096+0.005105517145048059j),(0.1563195152551946+0.0034397066933596504j),(0.0470396262440868+0.006450723001577206j),(-0.02649346294206059+0.005375801526352895j),(0.13057685303120797+0.0074474086837470555j),(0.14443391325846922-0.005923332475222653j)
(-0.021028674938638074+0.011089217083413674j),(0.036247864347839484+0.006390378806440103j),(-0.047621317414263224+0.0002660713363206723j),(-0.11661518416351108-0.005166677799219728j),(-0.02689573087811754+0.0036745827882374207j),(0.03248914816267284+0.004804161308274423j),(-0.06835133924024847+0.003730591035541514j),(-0.11394638869283615-0.004154521974197991j),(-0.019041400008555052+0.0038014217840641644j),(0.031426016137231436+0.009430837403239242j),(-0.06355544338211157+0.006805876209069091j),(-0.12010904044667346+0.0014861705035066996j),(-0.025542531528153025+0.013323310168280516j),(0.019963547770119265+0.008238471179411445j),(-0.04852838439252033-0.0013326459956223046j),(-0.1157336428559201-0.008793739725533642j)
(-0.021356262796080397+0.006715622732192434j),(0.012366619558881579+0.01064628165432366j),(-0.061072969546669756+0.008728157499900116j),(-0.07515788617930026+0.00792247636516577j),(-0.019759909196079995+0.0031281648769312578j),(0.007329237823881063+0.009099681128837477j),(-0.06544329462804574+0.009973922673932042j),(-0.07046067529205413-0.008796270142440742j),(-0.01621459941605516+0.002591691528200045j),(-0.0005168123542582947+0.007176718562274713j),(-0.06353535559843781-0.001140274399188125j),(-0.06657687171847981-0.008377973157543515j),(-0.019880445669099436+0.007043389088906819j),(-0.0020320025976388618+0.001517394585404498j),(-0.06322396882063025-0.01693801084433985j),(-0.05918966471424656-0.009461643366920288j)
