1.885252023972912305e-01,-9.633270817328409841e-02,1.929460852513376623e-01,2.784666870040704012e-01,1.649776713579770293e-01,-1.050746450878380783e-01,1.052874955896683506e-01,2.827438830412872250e-01,1.395365199857138694e-01,-9.621427871646144603e-02,1.597115655889802810e-01,2.673569033691123309e-01,1.163986811045490261e-01,-9.425582025847663303e-02,2.301182474405123468e-01,3.490568428666523393e-01
1.332659820072329970e-01,-6.773614643901518240e-02,2.443836023751935205e-01,3.067912368765741138e-01,1.504971686524610996e-01,-5.816809778653035667e-02,2.191858173970754053e-01,4.571892548481640839e-01,7.507191215404551698e-02,-6.238273817602759536e-02,2.821802934414633368e-01,4.693148668464144357e-01,1.086250537815776768e-01,-3.531664467432826804e-02,3.169556215819195333e-01,4.689110397383705608e-01
1.039965123351895421e-01,-1.905108814185842159e-02,3.190239341254320626e-01,5.341760401745764275e-01,2.363851108735177606e-02,-7.181138043377775781e-02,2.880272915800648481e-01,5.628007551798180907e-01,-4.664292407114912359e-02,-7.897211914992055548e-02,4.170499683072046437e-01,6.152335964270979618e-01,-4.922213480838656674e-02,-4.104475411392467799e-02,4.041414972752666590e-01,5.847817722947959984e-01
-1.140014972624130846e-01,-4.100217682132668851e-02,3.176416148690116570e-01,4.953890969886700080e-01,-8.983176996506478384e-02,-9.121663693480604185e-02,2.570886759644012143e-01,4.551046380715327300e-01,-5.054167180273494431e-02,-8.141502216659055047e-02,2.124461963376885476e-01,4.561887631167984014e-01,-5.497925079747734145e-02,-4.925376399492729929e-02,9.704697926076563674e-02,3.221422161748223045e-01
1.002249418709805912e-02,-8.226404156721009442e-02,2.267404811720535873e-02,3.165386525441765686e-01,7.351792458468767166e-02,-1.371463162599713681e-01,8.537814321191752875e-02,3.453732414786603866e-01,6.816833577114145282e-02,-1.236124846321739607e-01,8.214983985983964621e-02,2.355923679572389795e-01,1.100307390480712577e-01,-1.115109972698536955e-01,5.387479277087299512e-02,2.225191807773712060e-01
1.571663667672387743e-01,-1.487556326961165243e-01,7.165263698465659803e-02,2.486976538113925828e-01,1.414090870188488280e-01,-1.708057979416614525e-01,7.550249446468590420e-02,2.639198408445576627e-01,9.293466962130464415e-02,-1.574683630340869001e-01,-6.289125664770307822e-02,2.242001660107308947e-01,1.050841366956907913e-01,-1.042256862503182224e-01,-5.605259366926142184e-02,2.749715005421599079e-01
6.988779486312188260e-02,-9.169947913402860806e-02,-1.587083114859153682e-02,3.215295038250816084e-01,5.369103308168212546e-02,-1.051192053480082267e-01,-9.109975699996998577e-02,2.170655494096596916e-01,6.899269219693407451e-02,-1.255460158795742021e-01,-2.638463052045022378e-02,1.695088258599351805e-01,9.046049063458030948e-02,-7.549106373067168696e-02,1.973313859349211039e-02,2.722362679823701614e-01
5.071278213591297324e-02,-1.313300186888322063e-01,2.029796038756179200e-02,3.312082086832984218e-01,7.579701941445375624e-02,-1.614585216839204418e-01,3.319299345432567133e-02,2.842088785230038606e-01,7.696854043748398155e-02,-1.973890623149402446e-01,9.291592121913054558e-02,4.123631545366519546e-01,8.525150962477903716e-02,-1.600540851103968154e-01,5.955347256169556125e-02,4.157641646629060550e-01
1.212409733641235110e-01,-2.157595585424020024e-01,1.001250741977169484e-01,3.389108623588908409e-01,1.568329395322485831e-01,-2.136411235341713066e-01,1.151190439645616709e-01,3.852446067563780052e-01,1.412978982602160760e-01,-2.086858261046709850e-01,1.410837135052999403e-01,3.556954129878009963e-01,1.395148082587403804e-01,-1.296012325323825931e-01,1.972008718125680127e-01,2.814519224643560746e-01
1.776643784977618989e-01,-1.285419142706510642e-01,2.076963711363047360e-01,3.619886777041444459e-01,1.568940288732785793e-01,-1.336363296501676401e-01,2.516371060673202043e-01,4.177097598860884942e-01,1.476389326864638307e-01,-1.678782656751225955e-01,2.386440826678763172e-01,3.091121468166214692e-01,1.457901077542723967e-01,-1.413604897326546372e-01,1.651432775295845479e-01,3.873358914779009288e-01
