3.653263455040904328e-01,9.173278315126817684e-02,3.978729357062023020e-01,6.021947961401327154e-01,4.364801059484952894e-01,1.733793986855911295e-01,4.331641986689526713e-01,7.619268867392576805e-01,3.303358592589329401e-01,-1.988483858933132176e-03,3.181658055370412130e-01,5.817042636208614725e-01,3.296239647507610004e-01,-6.308617017173928816e-03,1.940904529746379503e-01,5.655185949422429914e-01
4.320760265426972779e-01,8.311847062787511287e-02,4.273311447184572343e-01,7.581636706411032378e-01,5.325214127468537173e-01,1.739684336172072077e-01,6.355658232896768123e-01,9.461583803190347641e-01,5.606535697668173501e-01,7.957893736907754867e-02,8.009005927811065906e-01,9.411433348326108117e-01,7.671551128373051975e-01,2.070482967160629517e-01,1.047345087277473663e+00,1.156858850691295570e+00
8.043333979256809263e-01,3.121371203963010377e-01,1.064420210524548160e+00,1.141292514022971050e+00,7.713485239061868004e-01,3.537597712723060117e-01,9.762687710648136896e-01,1.083049030314756189e+00,5.541763805716384272e-01,2.036363220319386824e-01,6.720365669471142223e-01,7.997456021530515713e-01,3.948840091727184309e-01,1.959725930165945873e-01,4.578298169397164719e-01,6.219577323151159742e-01
3.333101248664679384e-01,1.479931151519300880e-01,3.032984139384694577e-01,4.500538083034960612e-01,3.415886918327090127e-01,1.756449892326562290e-01,2.502690898892735438e-01,4.624204555869084743e-01,1.628477446021494024e-01,2.791627206938986777e-02,1.059430777196349316e-01,3.268781542264113105e-01,2.593996418287242700e-01,6.603768313254840261e-02,1.066207020475579137e-01,3.523351115467380223e-01
3.062397825251672590e-01,7.356366220780384546e-02,1.256615344130180556e-01,2.981019396096662444e-01,3.390914303877634595e-01,1.561002984530580340e-01,1.007693652789034278e-01,3.449434582677241012e-01,2.130617699068742543e-01,1.484580230272556332e-02,1.035978521153956694e-01,2.833067374190449961e-01,3.360472023036087941e-01,5.804454790298195499e-02,1.035219052147349633e-01,2.769796240303626922e-01
3.509975487608789635e-01,8.665340252164291379e-02,1.692222134640923303e-01,3.291944923082184005e-01,4.372140544387391747e-01,1.532483979550055830e-01,1.924290186628788146e-01,4.775124565508711560e-01,2.405931038223056984e-01,1.379798478654103468e-02,8.087975416447210075e-02,4.034961457416889052e-01,3.177254342767072970e-01,8.510961741454514673e-02,6.823266365097702124e-02,4.085843236859827421e-01
3.801293114070696255e-01,1.322197840425149984e-01,2.403105262919689733e-01,4.937882891058219537e-01,4.400793678614824955e-01,2.016898174671945265e-01,2.996632259589898650e-01,6.581023452853761446e-01,2.460211967222767915e-01,5.613920166443632509e-02,1.939361154936258824e-01,6.366226156989093221e-01,3.508136154971626675e-01,1.080958152117718063e-01,2.926168313428372247e-01,7.405694320445641576e-01
3.310540715629623487e-01,1.071208697305025825e-01,3.760776304989694174e-01,8.099252640475483878e-01,2.969677646019969752e-01,1.589916878583584603e-01,2.761564502339182714e-01,9.145858667968106426e-01,1.694838825291090922e-01,-1.086315863608863265e-02,1.517990196509633183e-01,7.702695818844085274e-01,3.188942982137114024e-01,8.333513940951094157e-02,3.438822856588347743e-01,8.708211427758800749e-01
3.203917850734976369e-01,1.184254965113817198e-01,3.450167157720332445e-01,8.420518344296749058e-01,4.045449106300373354e-01,1.989042544052285755e-01,3.857338524294487425e-01,9.241150263733967085e-01,2.856764445825163978e-01,7.157147287828571902e-02,2.938234358834201365e-01,7.441914759583013739e-01,3.587713357909586009e-01,1.683406139072143870e-01,4.672048137963361047e-01,8.691048279664116416e-01
3.421044893438298096e-01,1.638790846233079135e-01,3.670274119785947309e-01,7.264843436556034373e-01,3.771412922836349102e-01,2.374180803032124309e-01,4.445314905932401528e-01,8.237626137290892103e-01,2.409552581833799834e-01,9.820855041347828496e-02,3.057738741067578259e-01,6.463838702256377022e-01,4.982702524107457398e-01,2.892871910874387220e-01,6.065585243653026648e-01,8.644306488621994466e-01
