2.405940144775435274e-01,1.765093896627485948e-01,4.311187840728587517e-01,6.144725501975206727e-01,3.758576107266621835e-01,2.522196305138257877e-01,5.688079055603801892e-01,8.004905724568910363e-01,2.121558136770368974e-01,1.213222701378240467e-02,3.805053749353434211e-01,6.087542566042873915e-01,3.435868466376160724e-01,1.696653472532395207e-02,3.688310059047661404e-01,5.881056181099221236e-01
3.757817476684894298e-01,5.336669624497229064e-02,3.720476336623574909e-01,5.881735597076241939e-01,5.232934859771096736e-01,2.105037492921098541e-01,6.294820191016399225e-01,9.243070260926412596e-01,3.721652976177744487e-01,6.996769788957370173e-02,5.581023444839846581e-01,8.743226982856654450e-01,4.238925266931680147e-01,1.557173694682494058e-01,5.874293638348839774e-01,9.930239594125905844e-01
3.171908359742894312e-01,2.202593041175020527e-01,5.788990618928765430e-01,1.023880293495416982e+00,3.787812128946190238e-01,2.734153979366270026e-01,5.997397442611551721e-01,1.057716701786912905e+00,2.038274798896382300e-01,5.150258389336346415e-02,3.039854227777706863e-01,8.299773118332428590e-01,1.913456439201179915e-01,6.983084019410466803e-02,2.462871166907703857e-01,7.721380789638623288e-01
1.551905181918083743e-01,1.004329744175190831e-01,1.866509460104597840e-01,6.812061055189624348e-01,3.162208442089735061e-01,1.727977337035241368e-01,2.750169072312735885e-01,7.425649666666791493e-01,1.625518282011860771e-01,4.094476024489165228e-02,1.914531178223561336e-01,6.622162924705435882e-01,2.459337199065375068e-01,6.123638468231971249e-02,2.262462328352092822e-01,6.294798374147267950e-01
2.605163602213022012e-01,9.777038507401236700e-02,1.950485532174836834e-01,5.688692735364776487e-01,3.560983515510536268e-01,1.516909725330622405e-01,2.806521987852176325e-01,5.834133585582883530e-01,2.224809487120772145e-01,-2.463225229615071538e-02,1.772662573604929237e-01,4.908136181568128475e-01,2.992820554116826237e-01,-1.355254181594568383e-02,1.893858736681756083e-01,4.356534373755116540e-01
3.258760105716086430e-01,4.954182972149555331e-02,2.547237575519605834e-01,4.178849991192842839e-01,4.984767794946932118e-01,1.779199123357308732e-01,4.716970635838088066e-01,6.457064124589696474e-01,3.372689432632577367e-01,1.663956494462686189e-02,3.912489572163710960e-01,5.585957078170705747e-01,4.273773112398796536e-01,7.139708585943577157e-02,4.550259621038957869e-01,5.504304047089664254e-01
3.809834837229185700e-01,1.330388438567310927e-01,3.765470066342899158e-01,5.974541286195167444e-01,3.932201603790828059e-01,2.202197793001849924e-01,3.675387397217568242e-01,6.763091993552000636e-01,1.562333453439261333e-01,3.208288713926538138e-02,1.462618748478139719e-01,4.479411329915213291e-01,2.744405444227858704e-01,8.483430329965652161e-02,1.897431684931645268e-01,5.350287559731187192e-01
2.439138127630905706e-01,1.399120993811582281e-01,1.626548523368829269e-01,5.539675111707683675e-01,3.201575840159419650e-01,2.042178386957880787e-01,2.364362825993674144e-01,5.907202853964745870e-01,1.868005818266888218e-01,5.749928999728354251e-02,1.053445942175584432e-01,4.174299368240900199e-01,2.779326040121410935e-01,8.322767689180113337e-02,4.979652368630724246e-02,4.233171375973084349e-01
2.426314440203642120e-01,1.298769892033585227e-01,-8.775389979919386713e-03,5.084089677147680675e-01,3.274975962524211970e-01,1.897192696830613812e-01,1.563672563977167029e-01,6.141123791681657451e-01,2.531919061348638644e-01,6.903648571379390753e-02,1.092268251561523129e-01,7.290367366479360012e-01,3.406291818185510079e-01,4.914338445619502449e-02,2.355198973307107146e-01,9.262526710334377800e-01
3.228155907653950107e-01,9.121068641887523920e-02,3.074329389128939161e-01,9.241207927215787654e-01,3.888666786597922420e-01,1.590869462440958892e-01,4.366171539195901063e-01,9.129107201446304831e-01,2.432972696525487755e-01,4.550045023613780376e-04,2.583148844054211080e-01,8.976943889400130772e-01,2.620995494867676134e-01,1.513966097630036964e-02,3.555999363116315592e-01,7.644331420815042577e-01
