2.970027234367097480e-01,1.041232262242249157e-01,3.801607640561723289e-01,8.128000630482075106e-01,3.603783620778945318e-01,1.690116668693132096e-01,5.956708692987223719e-01,1.025245559183500133e+00,3.813884503598998776e-01,9.741415482682762306e-02,6.651901256111479865e-01,1.056254839792538425e+00,5.222060794993217403e-01,1.687803054540372716e-01,8.404034613523917452e-01,1.151148869908163119e+00
6.464433117603490819e-01,2.893327238690246439e-01,1.012053759261420272e+00,1.313180998230936369e+00,6.688437012172597784e-01,3.493958535478179916e-01,1.072190982200863285e+00,1.474371147392098402e+00,6.929322025710000776e-01,2.723953166477452448e-01,1.044189895620186048e+00,1.416457283607130524e+00,7.193493145489762153e-01,3.121556583086093073e-01,1.083407865695115824e+00,1.442565221721825663e+00
7.501357361148148772e-01,3.759411952836106963e-01,1.119289557982937833e+00,1.492199966498450658e+00,8.032280549903034750e-01,3.849711886987525200e-01,1.156745444577867099e+00,1.633425956027110271e+00,8.258536453872908911e-01,3.537393523365903736e-01,1.133513013074768816e+00,1.548293882648912767e+00,8.567830796884235989e-01,4.136351163354660132e-01,1.157859105271629163e+00,1.535378360068875736e+00
9.068544425718132462e-01,5.175482084336388011e-01,1.108397745171580073e+00,1.532828687374069521e+00,9.870686094643357222e-01,5.770217517429037102e-01,1.118990217326956360e+00,1.607257568863516894e+00,9.356491753787876675e-01,5.708709725813417846e-01,1.027875281213453729e+00,1.525696613808967594e+00,8.524059120300397918e-01,5.778779560814749638e-01,9.891304769682551790e-01,1.404703783338533851e+00
7.872808613274704381e-01,5.573956717752599488e-01,9.979434205127578617e-01,1.317703696826291848e+00,6.865999624148730884e-01,4.873864325885705062e-01,1.066965525702566975e+00,1.359528721292515119e+00,5.756632485090614759e-01,3.841465919999999534e-01,1.053137092723123169e+00,1.208140253958199128e+00,5.676168584333968203e-01,3.494427073668753825e-01,1.133125509106790663e+00,1.072233053178100581e+00
5.665991152616272064e-01,3.424043236751555530e-01,1.097340666652309116e+00,1.082736104895587692e+00,5.506955285886976359e-01,3.673822939851389968e-01,1.001581211385001335e+00,1.229596393470928195e+00,5.308145577150132910e-01,2.895918459701926628e-01,9.275889977660964902e-01,1.125904068931417257e+00,5.144999062134407719e-01,2.901800951631626768e-01,8.435386298623346324e-01,1.100532980992021015e+00
6.453184604374551103e-01,3.939919931954046217e-01,8.658760776187884867e-01,1.182099593001902260e+00,7.735068295798719351e-01,4.399889254841712338e-01,9.644264705927632075e-01,1.373570699090014724e+00,9.313461361166460728e-01,4.932381959734458698e-01,1.067007643715706777e+00,1.315563586786291150e+00,1.105088215260310092e+00,6.488087744111807886e-01,1.163625704465180544e+00,1.391197153850380897e+00
1.117903191152293640e+00,6.676604982565303992e-01,1.222018506019113548e+00,1.461673055374009378e+00,1.024174829748584425e+00,6.237051117181448001e-01,1.189021609814204572e+00,1.469075145175386288e+00,9.175495283750352282e-01,5.357567913578296093e-01,1.121484387309331865e+00,1.353985027770683747e+00,7.749139180778178426e-01,4.471058540970493378e-01,1.067800225469969444e+00,1.331808800140380722e+00
7.357776297690263867e-01,4.030263504445897871e-01,1.056460126077201744e+00,1.332127950177780518e+00,7.664077222000991174e-01,4.340270144744693970e-01,1.139726073954926200e+00,1.495493713190418461e+00,7.996092154125142848e-01,4.199179280488508081e-01,1.160724416912129797e+00,1.528324206860810053e+00,9.034106061717344094e-01,5.087647807771440434e-01,1.226844196434999645e+00,1.560412242125658100e+00
8.911602191713819954e-01,5.046539541888772629e-01,1.063162865183007622e+00,1.396370006192611868e+00,7.825336499892302511e-01,4.663878650572199080e-01,9.474467823920251774e-01,1.261237544365418239e+00,6.177715255730834576e-01,2.991507795658144842e-01,7.113923984947038148e-01,9.573734504973130388e-01,5.350013211902133747e-01,1.981705235155227229e-01,5.674473074045363052e-01,8.182254669010065040e-01
